"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"3858","7A","42",0,7,10,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"3859","37","42",0,27,10,0,"0","1","2","0","2","0","0","0","0","0","0","0"
"3860","19A","42",2,1132,10,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3861","33C","42",0,13,10,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3862","21","42",0,116,10,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3863","11A","42",0,240,10,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"3864","1","42",1,240,10,0,"0","1","1","0","2","0","0","0","0","0","0","0"
"3865","15A","42",0,285,10,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"3866","14","42",1,808,10,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"3867","11C","42",0,9,10,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"3868","2","42",0,25,10,0,"1","1","2","0","2","1","0","0","0","0","0","0"
"3869","32F","42",0,6,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3870","33F","42",0,110,10,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3871","32A","42",0,10,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3872","19B","42",0,33,10,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3873","9V","42",1,258,10,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"3874","6A","42",1,979,10,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3875","23F","42",1,810,10,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3876","12A","42",0,14,10,0,"0","1","2","1","2","0","0","0","0","1","0","1"
"3877","19C","42",0,10,10,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3878","33D","42",0,11,10,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3879","3","42",1,382,10,0,"1","1","2","0","2","0","0","0","0","0","0","0"
"3880","6G","42",0,1,10,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3881","18B","42",0,21,10,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3882","10B","42",0,27,10,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3883","31","42",0,75,10,0,"1","2","1","0","2","1","0","0","0","0","0","0"
"3884","11E","42",0,1,10,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"3885","15B/C","42",0,320,10,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"3886","16F","42",0,229,10,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3887","6B","42",1,1168,10,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3888","35F","42",0,113,10,0,"0","2","1","0","2","0","0","1","0","0","0","0"
"3889","4","42",0,284,10,0,"0","2","1","0","2","0","0","0","0","1","1","1"
"3890","12F","42",0,114,10,0,"0","2","2","0","2","0","0","0","0","1","0","1"
"3891","11D","42",0,2,10,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"3892","34","42",0,204,10,0,"0","2","2","0","2","0","0","1","0","0","0","0"
"3893","33B","42",0,20,10,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3894","6F","42",0,2,10,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3895","15F","42",0,21,10,0,"0","2","2","1","2","0","0","0","1","0","0","1"
"3896","18A","42",0,40,10,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"3897","9N","42",0,136,10,0,"1","1","2","1","2","0","0","0","0","0","1","1"
"3898","27","42",0,13,10,0,"0","2","2","1","2","1","0","0","1","0","0","1"
"3899","19F","42",1,1199,10,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3900","17F","42",0,127,10,0,"0","2","2","0","2","1","0","0","0","0","0","0"
"3901","35C","42",4,41,10,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3902","18F","42",0,21,10,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3903","28F","42",0,24,10,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"3904","25F","42",0,12,10,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"3905","24A","42",0,9,10,0,"0","1","1","0","2","0","0","0","1","0","0","0"
"3906","42","42",0,10,10,1,"0","2","2","0","2","0","0","0","0","0","0","0"
"3907","5","42",0,73,10,0,"1","1","2","0","2","0","0","0","0","1","0","1"
"3908","10C","42",0,4,10,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3909","7F","42",0,176,10,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"3910","18C","42",0,306,10,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3911","9A","42",0,33,10,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"3912","33A","42",0,14,10,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3913","8","42",0,180,10,0,"1","2","2","0","2","0","0","0","0","0","0","0"
"3914","46","42",0,8,10,0,"0","2","1","1","2","0","0","0","0","1","0","1"
"3915","28A","42",0,15,10,0,"0","1","1","0","2","0","0","0","1","0","0","0"
"3916","24F","42",0,69,10,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"3917","10F","42",0,41,10,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3918","9L","42",0,34,10,0,"1","2","2","1","2","0","0","0","0","0","1","1"
"3919","29","42",0,55,10,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3920","10A","42",0,192,10,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3921","24F","46",0,69,8,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"3922","35F","46",0,113,8,0,"0","2","0","1","0","0","0","1","0","1","0","1"
"3923","46","46",0,8,8,1,"0","2","0","2","0","0","0","0","0","2","0","2"
"3924","10F","46",0,41,8,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"3925","34","46",0,204,8,0,"0","2","1","1","0","0","0","1","0","1","0","1"
"3926","6A","46",0,979,8,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"3927","5","46",0,73,8,0,"1","1","1","1","0","0","0","0","0","2","0","2"
"3928","28A","46",0,15,8,0,"0","1","0","1","0","0","0","0","1","1","0","1"
"3929","24A","46",0,9,8,0,"0","1","0","1","0","0","0","0","1","1","0","1"
"3930","9L","46",0,34,8,0,"1","2","1","2","0","0","0","0","0","1","1","2"
"3931","11C","46",0,9,8,0,"0","2","1","1","0","0","1","0","0","1","0","2"
"3932","11E","46",0,1,8,0,"0","2","1","1","0","0","1","0","0","1","0","1"
"3933","10A","46",0,192,8,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"3934","33A","46",0,14,8,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"3935","10C","46",0,4,8,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"3936","27","46",0,13,8,0,"0","2","1","2","0","1","0","0","1","1","0","2"
"3937","19B","46",0,33,8,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"3938","4","46",0,284,8,0,"0","2","0","1","0","0","0","0","0","2","1","2"
"3939","18B","46",0,21,8,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"3940","20B","46",0,2,8,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"3941","19A","46",0,1132,8,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"3942","7F","46",0,176,8,0,"0","2","1","2","0","1","0","0","0","1","0","2"
"3943","12A","46",0,14,8,0,"0","1","1","2","0","0","0","0","0","2","0","2"
"3944","11A","46",0,240,8,0,"0","2","1","1","0","0","1","0","0","1","0","1"
"3945","32F","46",0,6,8,0,"0","1","1","1","0","1","0","0","1","1","0","1"
"3946","15A","46",0,285,8,0,"0","2","1","2","0","0","1","0","0","1","0","2"
"3947","9V","46",0,258,8,0,"1","2","1","1","0","0","0","0","0","1","1","2"
"3948","6G","46",0,1,8,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"3949","35C","46",0,41,8,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"3950","15B/C","46",0,320,8,0,"0","2","1","2","0","0","1","0","0","1","0","2"
"3951","19C","46",0,10,8,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"3952","35B","46",0,228,8,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"3953","6E","46",0,84,8,0,"0","1","0","1","0","0","0","0","0","1","0","1"
"3954","18F","46",0,21,8,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"3955","25F","46",0,12,8,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"3956","12F","46",1,114,8,0,"0","2","1","1","0","0","0","0","0","2","0","2"
"3957","16F","46",0,229,8,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"3958","23F","46",1,810,8,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"3959","11B","46",0,15,8,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"3960","32A","46",0,10,8,0,"0","1","1","1","0","1","0","0","1","1","0","1"
"3961","14","46",0,808,8,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"3962","18A","46",0,40,8,0,"0","2","1","2","0","1","1","0","0","1","0","2"
"3963","6F","46",0,2,8,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"3964","33D","46",0,11,8,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"3965","22F","46",0,194,8,0,"1","2","1","1","0","1","0","0","0","1","0","1"
"3966","28F","46",0,24,8,0,"0","1","1","1","0","1","1","0","1","1","0","1"
"3967","9N","46",0,136,8,0,"1","1","1","2","0","0","0","0","0","1","1","2"
"3968","31","46",0,75,8,0,"1","2","0","1","0","1","0","0","0","1","0","1"
"3969","7A","46",0,7,8,0,"0","2","1","2","0","1","0","0","0","1","0","2"
"3970","1","46",0,240,8,0,"0","1","0","1","0","0","0","0","0","1","0","1"
"3971","35A","46",0,32,8,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"3972","8","46",0,180,8,0,"1","2","1","1","0","0","0","0","0","1","0","1"
"3973","29","46",0,55,8,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"3974","33F","46",0,110,8,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"3975","19F","46",0,1199,8,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"3976","18C","46",0,306,8,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"3977","13","46",0,112,8,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"3978","42","46",0,10,8,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"3979","15F","46",0,21,8,0,"0","2","1","2","0","0","0","0","1","1","0","2"
"3980","2","46",0,25,8,0,"1","1","1","1","0","1","0","0","0","1","0","1"
"3981","33C","46",0,13,8,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"3982","3","46",0,382,8,0,"1","1","1","1","0","0","0","0","0","1","0","1"
"3983","37","46",0,27,8,0,"0","1","1","1","0","0","0","0","0","1","0","1"
"3984","33B","46",0,20,8,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"3985","11D","46",0,2,8,0,"0","2","1","1","0","0","1","0","0","1","0","2"
"3986","17F","46",0,127,8,0,"0","2","1","1","0","1","0","0","0","1","0","1"
"3987","10B","46",0,27,8,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"3988","21","46",0,116,8,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"3989","9A","46",0,33,8,0,"1","2","1","1","0","0","0","0","0","1","1","2"
"3990","6B","46",1,1168,8,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"3991","37","5",0,27,73,0,"1","0","2","0","0","0","0","0","0","1","0","1"
"3992","9A","5",0,33,73,0,"2","1","2","0","0","0","0","0","0","1","1","2"
"3993","19B","5",0,33,73,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"3994","24F","5",0,69,73,0,"1","0","2","0","0","1","0","1","0","1","0","1"
"3995","33D","5",0,11,73,0,"1","1","2","0","0","0","0","1","0","1","0","2"
"3996","23F","5",2,810,73,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"3997","7F","5",0,176,73,0,"1","1","2","1","0","1","0","0","0","1","0","2"
"3998","2","5",0,25,73,0,"2","0","2","0","0","1","0","0","0","1","0","1"
"3999","6G","5",0,1,73,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4000","12A","5",0,14,73,0,"1","0","2","1","0","0","0","0","0","2","0","2"
"4001","6B","5",0,1168,73,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4002","24A","5",0,9,73,0,"1","0","1","0","0","0","0","0","1","1","0","1"
"4003","33B","5",0,20,73,0,"1","1","2","0","0","0","0","1","0","1","0","2"
"4004","9N","5",0,136,73,0,"2","0","2","1","0","0","0","0","0","1","1","2"
"4005","35A","5",0,32,73,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4006","10C","5",0,4,73,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4007","16F","5",0,229,73,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4008","10A","5",0,192,73,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4009","6F","5",0,2,73,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4010","9V","5",0,258,73,0,"2","1","2","0","0","0","0","0","0","1","1","2"
"4011","32A","5",0,10,73,0,"1","0","2","0","0","1","0","0","1","1","0","1"
"4012","10B","5",0,27,73,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4013","11C","5",0,9,73,0,"1","1","2","0","0","0","1","0","0","1","0","2"
"4014","17F","5",0,127,73,0,"1","1","2","0","0","1","0","0","0","1","0","1"
"4015","19A","5",2,1132,73,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4016","35C","5",0,41,73,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4017","32F","5",0,6,73,0,"1","0","2","0","0","1","0","0","1","1","0","1"
"4018","33C","5",0,13,73,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4019","18C","5",0,306,73,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4020","11D","5",0,2,73,0,"1","1","2","0","0","0","1","0","0","1","0","2"
"4021","14","5",0,808,73,0,"1","1","2","1","0","0","0","0","0","1","0","2"
"4022","1","5",2,240,73,0,"1","0","1","0","0","0","0","0","0","1","0","1"
"4023","31","5",0,75,73,0,"2","1","1","0","0","1","0","0","0","1","0","1"
"4024","15B/C","5",0,320,73,0,"1","1","2","1","0","0","1","0","0","1","0","2"
"4025","6E","5",0,84,73,0,"1","0","1","0","0","0","0","0","0","1","0","1"
"4026","4","5",1,284,73,0,"1","1","1","0","0","0","0","0","0","2","1","2"
"4027","34","5",1,204,73,0,"1","1","2","0","0","0","0","1","0","1","0","1"
"4028","18F","5",0,21,73,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4029","13","5",0,112,73,0,"1","1","2","1","0","0","0","1","0","1","0","2"
"4030","5","5",0,73,73,1,"2","0","2","0","0","0","0","0","0","2","0","2"
"4031","46","5",0,8,73,0,"1","1","1","1","0","0","0","0","0","2","0","2"
"4032","19F","5",2,1199,73,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4033","28A","5",0,15,73,0,"1","0","1","0","0","0","0","0","1","1","0","1"
"4034","42","5",0,10,73,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4035","18A","5",0,40,73,0,"1","1","2","1","0","1","1","0","0","1","0","2"
"4036","12F","5",0,114,73,0,"1","1","2","0","0","0","0","0","0","2","0","2"
"4037","15A","5",0,285,73,0,"1","1","2","1","0","0","1","0","0","1","0","2"
"4038","18B","5",0,21,73,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4039","25F","5",0,12,73,0,"1","0","2","0","0","1","0","1","0","1","0","1"
"4040","9L","5",0,34,73,0,"2","1","2","1","0","0","0","0","0","1","1","2"
"4041","22F","5",0,194,73,0,"2","1","2","0","0","1","0","0","0","1","0","1"
"4042","11A","5",0,240,73,0,"1","1","2","0","0","0","1","0","0","1","0","1"
"4043","15F","5",0,21,73,0,"1","1","2","1","0","0","0","0","1","1","0","2"
"4044","20B","5",0,2,73,0,"1","1","2","1","0","0","0","0","0","1","0","2"
"4045","29","5",0,55,73,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4046","27","5",0,13,73,0,"1","1","2","1","0","1","0","0","1","1","0","2"
"4047","28F","5",0,24,73,0,"1","0","2","0","0","1","1","0","1","1","0","1"
"4048","10F","5",0,41,73,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4049","35F","5",0,113,73,0,"1","1","1","0","0","0","0","1","0","1","0","1"
"4050","11B","5",0,15,73,0,"1","1","2","1","0","0","0","1","0","1","0","2"
"4051","33A","5",0,14,73,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4052","33F","5",0,110,73,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4053","19C","5",0,10,73,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4054","21","5",0,116,73,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4055","11E","5",0,1,73,0,"1","1","2","0","0","0","1","0","0","1","0","1"
"4056","7A","5",0,7,73,0,"1","1","2","1","0","1","0","0","0","1","0","2"
"4057","8","5",0,180,73,0,"2","1","2","0","0","0","0","0","0","1","0","1"
"4058","3","5",0,382,73,0,"2","0","2","0","0","0","0","0","0","1","0","1"
"4059","35B","5",0,228,73,0,"1","1","2","0","0","0","0","1","0","1","0","2"
"4060","6A","5",1,979,73,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4061","9N","6A",0,136,979,0,"1","1","2","1","0","1","0","1","0","0","1","1"
"4062","32A","6A",0,10,979,0,"0","1","2","0","0","2","0","1","1","0","0","0"
"4063","10F","6A",0,41,979,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4064","33D","6A",2,11,979,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4065","35B","6A",6,228,979,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4066","21","6A",0,116,979,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4067","10A","6A",4,192,979,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4068","4","6A",0,284,979,0,"0","2","1","0","0","1","0","1","0","1","1","1"
"4069","1","6A",5,240,979,0,"0","1","1","0","0","1","0","1","0","0","0","0"
"4070","9A","6A",1,33,979,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"4071","34","6A",1,204,979,0,"0","2","2","0","0","1","0","2","0","0","0","0"
"4072","6F","6A",2,2,979,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4073","19C","6A",0,10,979,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4074","6G","6A",1,1,979,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4075","19A","6A",17,1132,979,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4076","9L","6A",0,34,979,0,"1","2","2","1","0","1","0","1","0","0","1","1"
"4077","15A","6A",2,285,979,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4078","18A","6A",0,40,979,0,"0","2","2","1","0","2","1","1","0","0","0","1"
"4079","18B","6A",0,21,979,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4080","6B","6A",73,1168,979,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4081","6A","6A",0,979,979,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4082","27","6A",0,13,979,0,"0","2","2","1","0","2","0","1","1","0","0","1"
"4083","5","6A",1,73,979,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4084","22F","6A",0,194,979,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"4085","18F","6A",1,21,979,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4086","24A","6A",0,9,979,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"4087","31","6A",0,75,979,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"4088","46","6A",0,8,979,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4089","11C","6A",0,9,979,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4090","10C","6A",0,4,979,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4091","10B","6A",1,27,979,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4092","11A","6A",2,240,979,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"4093","35A","6A",0,32,979,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4094","12A","6A",0,14,979,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"4095","42","6A",1,10,979,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4096","33C","6A",0,13,979,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4097","7A","6A",0,7,979,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4098","12F","6A",0,114,979,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"4099","37","6A",1,27,979,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"4100","33F","6A",1,110,979,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4101","14","6A",8,808,979,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4102","18C","6A",2,306,979,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4103","28A","6A",0,15,979,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"4104","20B","6A",0,2,979,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4105","6E","6A",11,84,979,1,"0","1","1","0","0","1","0","1","0","0","0","0"
"4106","17F","6A",0,127,979,0,"0","2","2","0","0","2","0","1","0","0","0","0"
"4107","9V","6A",5,258,979,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"4108","25F","6A",0,12,979,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"4109","7F","6A",1,176,979,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4110","16F","6A",1,229,979,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4111","33B","6A",2,20,979,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4112","8","6A",1,180,979,0,"1","2","2","0","0","1","0","1","0","0","0","0"
"4113","11D","6A",0,2,979,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4114","19B","6A",0,33,979,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4115","24F","6A",1,69,979,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"4116","19F","6A",16,1199,979,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4117","32F","6A",0,6,979,0,"0","1","2","0","0","2","0","1","1","0","0","0"
"4118","15B/C","6A",6,320,979,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4119","23F","6A",26,810,979,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4120","28F","6A",0,24,979,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"4121","11E","6A",0,1,979,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"4122","15F","6A",0,21,979,0,"0","2","2","1","0","1","0","1","1","0","0","1"
"4123","29","6A",0,55,979,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4124","2","6A",0,25,979,0,"1","1","2","0","0","2","0","1","0","0","0","0"
"4125","3","6A",7,382,979,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"4126","13","6A",1,112,979,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4127","35C","6A",0,41,979,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4128","33A","6A",1,14,979,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4129","35F","6A",1,113,979,0,"0","2","1","0","0","1","0","2","0","0","0","0"
"4130","11B","6A",0,15,979,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4131","6A","6B",73,979,1168,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4132","25F","6B",0,12,1168,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"4133","31","6B",0,75,1168,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"4134","32A","6B",0,10,1168,0,"0","1","2","0","0","2","0","1","1","0","0","0"
"4135","7F","6B",3,176,1168,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4136","6G","6B",1,1,1168,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4137","11D","6B",0,2,1168,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4138","28F","6B",0,24,1168,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"4139","23F","6B",17,810,1168,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4140","9L","6B",0,34,1168,0,"1","2","2","1","0","1","0","1","0","0","1","1"
"4141","20B","6B",0,2,1168,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4142","33B","6B",1,20,1168,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4143","16F","6B",1,229,1168,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4144","15B/C","6B",8,320,1168,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4145","10C","6B",0,4,1168,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4146","35F","6B",0,113,1168,0,"0","2","1","0","0","1","0","2","0","0","0","0"
"4147","11B","6B",1,15,1168,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4148","19A","6B",19,1132,1168,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4149","22F","6B",0,194,1168,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"4150","19F","6B",13,1199,1168,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4151","28A","6B",0,15,1168,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"4152","35B","6B",5,228,1168,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4153","11A","6B",3,240,1168,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"4154","9N","6B",1,136,1168,0,"1","1","2","1","0","1","0","1","0","0","1","1"
"4155","8","6B",3,180,1168,0,"1","2","2","0","0","1","0","1","0","0","0","0"
"4156","7A","6B",0,7,1168,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4157","32F","6B",0,6,1168,0,"0","1","2","0","0","2","0","1","1","0","0","0"
"4158","15A","6B",4,285,1168,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4159","9A","6B",3,33,1168,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"4160","10F","6B",0,41,1168,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4161","33A","6B",0,14,1168,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4162","6B","6B",0,1168,1168,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4163","19B","6B",0,33,1168,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4164","1","6B",8,240,1168,0,"0","1","1","0","0","1","0","1","0","0","0","0"
"4165","33F","6B",0,110,1168,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4166","11E","6B",0,1,1168,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"4167","11C","6B",0,9,1168,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4168","42","6B",1,10,1168,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4169","12A","6B",0,14,1168,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"4170","17F","6B",2,127,1168,0,"0","2","2","0","0","2","0","1","0","0","0","0"
"4171","46","6B",1,8,1168,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4172","35C","6B",0,41,1168,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4173","24F","6B",2,69,1168,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"4174","6F","6B",0,2,1168,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4175","10B","6B",1,27,1168,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4176","5","6B",0,73,1168,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4177","18C","6B",3,306,1168,0,"0","2","2","0","0","2","1","1","0","0","0","0"
