"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"4499","45","45",0,4,4,1,"0","2","0","2","0","2","2","0","0","2","0","2"
"4500","9V","45",1,26,4,0,"1","2","1","1","0","1","1","0","0","1","1","2"
"4501","19A","46",0,103,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"4502","22F","46",0,19,2,0,"1","2","1","1","0","1","0","0","0","1","0","1"
"4503","1","46",1,28,2,0,"0","1","0","1","0","0","0","0","0","1","0","1"
"4504","10F","46",0,9,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4505","11B","46",0,5,2,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"4506","15F","46",0,13,2,0,"0","2","1","2","0","0","0","0","1","1","0","2"
"4507","19F","46",0,95,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"4508","15A","46",0,35,2,0,"0","2","1","2","0","0","1","0","0","1","0","2"
"4509","11C","46",0,5,2,0,"0","2","1","1","0","0","1","0","0","1","0","2"
"4510","18A","46",0,11,2,0,"0","2","1","2","0","1","1","0","0","1","0","2"
"4511","33D","46",0,4,2,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"4512","6F","46",0,2,2,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4513","35B","46",0,23,2,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"4514","15B/C","46",0,38,2,0,"0","2","1","2","0","0","1","0","0","1","0","2"
"4515","11D","46",0,1,2,0,"0","2","1","1","0","0","1","0","0","1","0","2"
"4516","25F","46",0,2,2,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"4517","7F","46",0,20,2,0,"0","2","1","2","0","1","0","0","0","1","0","2"
"4518","11A","46",0,32,2,0,"0","2","1","1","0","0","1","0","0","1","0","1"
"4519","32F","46",0,2,2,0,"0","1","1","1","0","1","0","0","1","1","0","1"
"4520","19C","46",0,5,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"4521","42","46",0,7,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"4522","18B","46",0,7,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"4523","12A","46",1,7,2,0,"0","1","1","2","0","0","0","0","0","2","0","2"
"4524","10C","46",0,2,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4525","33B","46",0,8,2,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"4526","6B","46",1,109,2,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4527","4","46",0,45,2,0,"0","2","0","1","0","0","0","0","0","2","1","2"
"4528","14","46",1,49,2,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"4529","9V","46",0,26,2,0,"1","2","1","1","0","0","0","0","0","1","1","2"
"4530","9L","46",0,11,2,0,"1","2","1","2","0","0","0","0","0","1","1","2"
"4531","29","46",0,17,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4532","46","46",0,2,2,1,"0","2","0","2","0","0","0","0","0","2","0","2"
"4533","2","46",0,2,2,0,"1","1","1","1","0","1","0","0","0","1","0","1"
"4534","33A","46",0,3,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"4535","18F","46",0,7,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"4536","8","46",0,22,2,0,"1","2","1","1","0","0","0","0","0","1","0","1"
"4537","28F","46",0,6,2,0,"0","1","1","1","0","1","1","0","1","1","0","1"
"4538","21","46",0,18,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"4539","18C","46",0,26,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"4540","39","46",0,5,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4541","6E","46",0,15,2,0,"0","1","0","1","0","0","0","0","0","1","0","1"
"4542","5","46",0,11,2,0,"1","1","1","1","0","0","0","0","0","2","0","2"
"4543","10A","46",0,31,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4544","11E","46",0,1,2,0,"0","2","1","1","0","0","1","0","0","1","0","1"
"4545","10B","46",0,12,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4546","34","46",0,29,2,0,"0","2","1","1","0","0","0","1","0","1","0","1"
"4547","45","46",0,4,2,0,"0","2","0","2","0","1","1","0","0","2","0","2"
"4548","24A","46",0,3,2,0,"0","1","0","1","0","0","0","0","1","1","0","1"
"4549","31","46",0,8,2,0,"1","2","0","1","0","1","0","0","0","1","0","1"
"4550","20B","46",0,2,2,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"4551","27","46",0,4,2,0,"0","2","1","2","0","1","0","0","1","1","0","2"
"4552","47A","46",0,1,2,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"4553","9A","46",0,6,2,0,"1","2","1","1","0","0","0","0","0","1","1","2"
"4554","11F","46",0,2,2,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"4555","33C","46",0,2,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"4556","28A","46",0,3,2,0,"0","1","0","1","0","0","0","0","1","1","0","1"
"4557","12F","46",1,20,2,0,"0","2","1","1","0","0","0","0","0","2","0","2"
"4558","33F","46",0,14,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"4559","35F","46",0,20,2,0,"0","2","0","1","0","0","0","1","0","1","0","1"
"4560","35A","46",0,11,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"4561","17F","46",0,16,2,0,"0","2","1","1","0","1","0","0","0","1","0","1"
"4562","23F","46",0,68,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"4563","7A","46",0,5,2,0,"0","2","1","2","0","1","0","0","0","1","0","2"
"4564","41A","46",0,1,2,0,"1","2","1","1","0","1","0","0","0","1","0","1"
"4565","9N","46",0,15,2,0,"1","1","1","2","0","0","0","0","0","1","1","2"
"4566","37","46",0,8,2,0,"0","1","1","1","0","0","0","0","0","1","0","1"
"4567","3","46",1,45,2,0,"1","1","1","1","0","0","0","0","0","1","0","1"
"4568","6G","46",0,1,2,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4569","13","46",0,25,2,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"4570","16F","46",0,27,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"4571","24F","46",0,11,2,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"4572","6A","46",0,108,2,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4573","35C","46",0,16,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"4574","20A","46",0,1,2,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"4575","19B","46",0,9,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"4576","11E","47A",0,1,1,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"4577","17F","47A",0,16,1,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"4578","34","47A",0,29,1,0,"0","2","2","1","2","0","0","2","0","0","0","1"
"4579","47A","47A",0,1,1,1,"0","2","2","2","2","0","0","2","0","0","0","2"
"4580","28F","47A",0,6,1,0,"0","1","2","1","2","1","1","1","1","0","0","1"
"4581","15A","47A",0,35,1,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"4582","33F","47A",0,14,1,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"4583","27","47A",0,4,1,0,"0","2","2","2","2","1","0","1","1","0","0","2"
"4584","24A","47A",0,3,1,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"4585","19C","47A",0,5,1,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"4586","16F","47A",0,27,1,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"4587","22F","47A",0,19,1,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"4588","18A","47A",0,11,1,0,"0","2","2","2","2","1","1","1","0","0","0","2"
"4589","9L","47A",0,11,1,0,"1","2","2","2","2","0","0","1","0","0","1","2"
"4590","11D","47A",0,1,1,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"4591","19B","47A",0,9,1,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"4592","10C","47A",0,2,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4593","6E","47A",0,15,1,0,"0","1","1","1","2","0","0","1","0","0","0","1"
"4594","3","47A",0,45,1,0,"1","1","2","1","2","0","0","1","0","0","0","1"
"4595","37","47A",0,8,1,0,"0","1","2","1","2","0","0","1","0","0","0","1"
"4596","20A","47A",0,1,1,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"4597","28A","47A",0,3,1,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"4598","9V","47A",0,26,1,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"4599","46","47A",0,2,1,0,"0","2","1","2","2","0","0","1","0","1","0","2"
"4600","35B","47A",0,23,1,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"4601","32F","47A",0,2,1,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"4602","39","47A",0,5,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4603","6A","47A",0,108,1,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"4604","18B","47A",0,7,1,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"4605","33B","47A",0,8,1,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"4606","33C","47A",0,2,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4607","6G","47A",0,1,1,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"4608","41A","47A",0,1,1,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"4609","12F","47A",0,20,1,0,"0","2","2","1","2","0","0","1","0","1","0","2"
"4610","15F","47A",0,13,1,0,"0","2","2","2","2","0","0","1","1","0","0","2"
"4611","18F","47A",0,7,1,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"4612","23F","47A",0,68,1,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"4613","11F","47A",0,2,1,0,"0","2","2","2","2","0","0","2","0","0","0","2"
"4614","13","47A",0,25,1,0,"0","2","2","2","2","0","0","2","0","0","0","2"
"4615","14","47A",0,49,1,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"4616","10F","47A",0,9,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4617","11B","47A",0,5,1,0,"0","2","2","2","2","0","0","2","0","0","0","2"
"4618","18C","47A",0,26,1,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"4619","7F","47A",0,20,1,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"4620","6B","47A",1,109,1,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"4621","31","47A",0,8,1,0,"1","2","1","1","2","1","0","1","0","0","0","1"
"4622","35A","47A",0,11,1,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"4623","5","47A",0,11,1,0,"1","1","2","1","2","0","0","1","0","1","0","2"
"4624","24F","47A",0,11,1,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"4625","29","47A",0,17,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4626","10A","47A",0,31,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4627","6F","47A",0,2,1,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"4628","11A","47A",0,32,1,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"4629","19F","47A",0,95,1,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"4630","1","47A",0,28,1,0,"0","1","1","1","2","0","0","1","0","0","0","1"
"4631","8","47A",0,22,1,0,"1","2","2","1","2","0","0","1","0","0","0","1"
"4632","9N","47A",0,15,1,0,"1","1","2","2","2","0","0","1","0","0","1","2"
"4633","7A","47A",0,5,1,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"4634","25F","47A",0,2,1,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"4635","2","47A",0,2,1,0,"1","1","2","1","2","1","0","1","0","0","0","1"
"4636","35C","47A",0,16,1,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"4637","15B/C","47A",0,38,1,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"4638","42","47A",0,7,1,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"4639","33A","47A",0,3,1,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"4640","12A","47A",0,7,1,0,"0","1","2","2","2","0","0","1","0","1","0","2"
"4641","33D","47A",0,4,1,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"4642","21","47A",0,18,1,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"4643","9A","47A",0,6,1,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"4644","4","47A",0,45,1,0,"0","2","1","1","2","0","0","1","0","1","1","2"
"4645","35F","47A",0,20,1,0,"0","2","1","1","2","0","0","2","0","0","0","1"
"4646","19A","47A",0,103,1,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"4647","11C","47A",0,5,1,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"4648","10B","47A",0,12,1,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"4649","45","47A",0,4,1,0,"0","2","1","2","2","1","1","1","0","1","0","2"
"4650","20B","47A",1,2,1,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"4651","11F","5",0,2,11,0,"1","1","2","1","0","0","0","1","0","1","0","2"
"4652","35A","5",0,11,11,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4653","33B","5",0,8,11,0,"1","1","2","0","0","0","0","1","0","1","0","2"
"4654","31","5",0,8,11,0,"2","1","1","0","0","1","0","0","0","1","0","1"
"4655","11B","5",0,5,11,0,"1","1","2","1","0","0","0","1","0","1","0","2"
"4656","19F","5",5,95,11,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4657","45","5",0,4,11,0,"1","1","1","1","0","1","1","0","0","2","0","2"
"4658","2","5",0,2,11,0,"2","0","2","0","0","1","0","0","0","1","0","1"
"4659","33F","5",0,14,11,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4660","11D","5",0,1,11,0,"1","1","2","0","0","0","1","0","0","1","0","2"
"4661","6A","5",3,108,11,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4662","18F","5",0,7,11,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4663","46","5",0,2,11,0,"1","1","1","1","0","0","0","0","0","2","0","2"
"4664","32F","5",0,2,11,0,"1","0","2","0","0","1","0","0","1","1","0","1"
"4665","14","5",3,49,11,0,"1","1","2","1","0","0","0","0","0","1","0","2"
"4666","20A","5",0,1,11,0,"1","1","2","1","0","0","0","0","0","1","0","2"
"4667","20B","5",0,2,11,0,"1","1","2","1","0","0","0","0","0","1","0","2"
"4668","28A","5",0,3,11,0,"1","0","1","0","0","0","0","0","1","1","0","1"
"4669","24A","5",0,3,11,0,"1","0","1","0","0","0","0","0","1","1","0","1"
"4670","5","5",0,11,11,1,"2","0","2","0","0","0","0","0","0","2","0","2"
"4671","33C","5",0,2,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4672","19C","5",0,5,11,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4673","47A","5",0,1,11,0,"1","1","2","1","0","0","0","1","0","1","0","2"
"4674","33D","5",1,4,11,0,"1","1","2","0","0","0","0","1","0","1","0","2"
"4675","10F","5",0,9,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4676","35B","5",0,23,11,0,"1","1","2","0","0","0","0","1","0","1","0","2"
"4677","6B","5",2,109,11,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4678","27","5",1,4,11,0,"1","1","2","1","0","1","0","0","1","1","0","2"
"4679","35C","5",0,16,11,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4680","18B","5",0,7,11,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4681","11E","5",0,1,11,0,"1","1","2","0","0","0","1","0","0","1","0","1"
"4682","13","5",1,25,11,0,"1","1","2","1","0","0","0","1","0","1","0","2"
"4683","25F","5",0,2,11,0,"1","0","2","0","0","1","0","1","0","1","0","1"
"4684","35F","5",0,20,11,0,"1","1","1","0","0","0","0","1","0","1","0","1"
"4685","11A","5",0,32,11,0,"1","1","2","0","0","0","1","0","0","1","0","1"
"4686","9N","5",0,15,11,0,"2","0","2","1","0","0","0","0","0","1","1","2"
"4687","33A","5",0,3,11,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4688","23F","5",3,68,11,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4689","6F","5",0,2,11,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4690","10C","5",0,2,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4691","7A","5",0,5,11,0,"1","1","2","1","0","1","0","0","0","1","0","2"
"4692","6G","5",0,1,11,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4693","41A","5",0,1,11,0,"2","1","2","0","0","1","0","0","0","1","0","1"
"4694","9V","5",0,26,11,0,"2","1","2","0","0","0","0","0","0","1","1","2"
"4695","21","5",1,18,11,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4696","24F","5",0,11,11,0,"1","0","2","0","0","1","0","1","0","1","0","1"
"4697","37","5",0,8,11,0,"1","0","2","0","0","0","0","0","0","1","0","1"
"4698","10B","5",0,12,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4699","9A","5",0,6,11,0,"2","1","2","0","0","0","0","0","0","1","1","2"
"4700","16F","5",0,27,11,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4701","15A","5",1,35,11,0,"1","1","2","1","0","0","1","0","0","1","0","2"
"4702","9L","5",0,11,11,0,"2","1","2","1","0","0","0","0","0","1","1","2"
"4703","4","5",2,45,11,0,"1","1","1","0","0","0","0","0","0","2","1","2"
"4704","8","5",0,22,11,0,"2","1","2","0","0","0","0","0","0","1","0","1"
"4705","12A","5",0,7,11,0,"1","0","2","1","0","0","0","0","0","2","0","2"
"4706","19A","5",5,103,11,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4707","18A","5",0,11,11,0,"1","1","2","1","0","1","1","0","0","1","0","2"
"4708","17F","5",0,16,11,0,"1","1","2","0","0","1","0","0","0","1","0","1"
"4709","34","5",2,29,11,0,"1","1","2","0","0","0","0","1","0","1","0","1"
"4710","10A","5",0,31,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4711","22F","5",0,19,11,0,"2","1","2","0","0","1","0","0","0","1","0","1"
"4712","15F","5",1,13,11,0,"1","1","2","1","0","0","0","0","1","1","0","2"
"4713","7F","5",0,20,11,0,"1","1","2","1","0","1","0","0","0","1","0","2"
"4714","6E","5",1,15,11,0,"1","0","1","0","0","0","0","0","0","1","0","1"
"4715","42","5",0,7,11,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"4716","12F","5",0,20,11,0,"1","1","2","0","0","0","0","0","0","2","0","2"
"4717","39","5",0,5,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4718","11C","5",0,5,11,0,"1","1","2","0","0","0","1","0","0","1","0","2"
"4719","15B/C","5",2,38,11,0,"1","1","2","1","0","0","1","0","0","1","0","2"
"4720","28F","5",0,6,11,0,"1","0","2","0","0","1","1","0","1","1","0","1"
"4721","1","5",5,28,11,0,"1","0","1","0","0","0","0","0","0","1","0","1"
"4722","29","5",1,17,11,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"4723","3","5",2,45,11,0,"2","0","2","0","0","0","0","0","0","1","0","1"
"4724","18C","5",2,26,11,0,"1","1","2","0","0","1","1","0","0","1","0","1"
"4725","19B","5",1,9,11,0,"1","0","2","0","0","1","0","0","0","1","1","2"
"4726","29","6A",4,17,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4727","25F","6A",0,2,108,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"4728","12F","6A",7,20,108,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"4729","19B","6A",2,9,108,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4730","1","6A",13,28,108,0,"0","1","1","0","0","1","0","1","0","0","0","0"
"4731","10C","6A",1,2,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4732","16F","6A",4,27,108,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4733","19A","6A",31,103,108,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4734","8","6A",5,22,108,0,"1","2","2","0","0","1","0","1","0","0","0","0"
"4735","22F","6A",6,19,108,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"4736","35F","6A",5,20,108,0,"0","2","1","0","0","1","0","2","0","0","0","0"
"4737","19F","6A",25,95,108,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4738","13","6A",10,25,108,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4739","6F","6A",2,2,108,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4740","33D","6A",3,4,108,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4741","24A","6A",1,3,108,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"4742","19C","6A",1,5,108,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4743","15F","6A",5,13,108,0,"0","2","2","1","0","1","0","1","1","0","0","1"
"4744","28F","6A",1,6,108,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"4745","11A","6A",10,32,108,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"4746","27","6A",1,4,108,0,"0","2","2","1","0","2","0","1","1","0","0","1"
"4747","35C","6A",2,16,108,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4748","2","6A",1,2,108,0,"1","1","2","0","0","2","0","1","0","0","0","0"
"4749","31","6A",2,8,108,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"4750","5","6A",3,11,108,0,"1","1","2","0","0","1","0","1","0","1","0","1"
"4751","11E","6A",1,1,108,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"4752","18F","6A",2,7,108,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4753","32F","6A",0,2,108,0,"0","1","2","0","0","2","0","1","1","0","0","0"
"4754","10A","6A",9,31,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4755","11F","6A",1,2,108,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4756","18C","6A",7,26,108,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4757","11B","6A",1,5,108,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4758","15A","6A",11,35,108,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4759","9N","6A",3,15,108,0,"1","1","2","1","0","1","0","1","0","0","1","1"
"4760","41A","6A",0,1,108,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"4761","15B/C","6A",11,38,108,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4762","35B","6A",5,23,108,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4763","20A","6A",0,1,108,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4764","6B","6A",44,109,108,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4765","6A","6A",0,108,108,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4766","6G","6A",1,1,108,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4767","12A","6A",1,7,108,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"4768","7A","6A",1,5,108,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4769","4","6A",9,45,108,0,"0","2","1","0","0","1","0","1","0","1","1","1"
"4770","33A","6A",1,3,108,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4771","18A","6A",2,11,108,0,"0","2","2","1","0","2","1","1","0","0","0","1"
"4772","18B","6A",2,7,108,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4773","45","6A",1,4,108,0,"0","2","1","1","0","2","1","1","0","1","0","1"
"4774","42","6A",3,7,108,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4775","35A","6A",2,11,108,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4776","46","6A",0,2,108,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"4777","10B","6A",4,12,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4778","39","6A",0,5,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4779","17F","6A",4,16,108,0,"0","2","2","0","0","2","0","1","0","0","0","0"
"4780","33C","6A",0,2,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4781","21","6A",5,18,108,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4782","9L","6A",3,11,108,0,"1","2","2","1","0","1","0","1","0","0","1","1"
"4783","33B","6A",3,8,108,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4784","9A","6A",3,6,108,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"4785","47A","6A",0,1,108,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4786","24F","6A",3,11,108,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"4787","9V","6A",10,26,108,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"4788","6E","6A",10,15,108,1,"0","1","1","0","0","1","0","1","0","0","0","0"
"4789","20B","6A",0,2,108,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4790","33F","6A",2,14,108,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4791","14","6A",13,49,108,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4792","34","6A",7,29,108,0,"0","2","2","0","0","1","0","2","0","0","0","0"
"4793","23F","6A",18,68,108,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"4794","11C","6A",2,5,108,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4795","10F","6A",1,9,108,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4796","3","6A",17,45,108,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"4797","37","6A",2,8,108,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"4798","28A","6A",0,3,108,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"4799","7F","6A",7,20,108,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4800","11D","6A",1,1,108,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4801","33C","6B",1,2,109,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4802","10C","6B",1,2,109,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4803","34","6B",10,29,109,0,"0","2","2","0","0","1","0","2","0","0","0","0"
"4804","47A","6B",1,1,109,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"4805","35B","6B",6,23,109,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4806","19C","6B",1,5,109,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"4807","33F","6B",1,14,109,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"4808","41A","6B",0,1,109,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"4809","12F","6B",8,20,109,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"4810","6A","6B",44,108,109,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"4811","20A","6B",0,1,109,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"4812","7A","6B",1,5,109,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"4813","33D","6B",3,4,109,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"4814","11C","6B",3,5,109,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"4815","18A","6B",5,11,109,0,"0","2","2","1","0","2","1","1","0","0","0","1"
"4816","15B/C","6B",15,38,109,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"4817","10A","6B",9,31,109,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"4818","9N","6B",5,15,109,0,"1","1","2","1","0","1","0","1","0","0","1","1"
