"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"2674","10B","46",0,5,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"2675","18C","46",0,13,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"2676","8","46",0,7,2,0,"1","2","1","1","0","0","0","0","0","1","0","1"
"2677","34","46",0,23,2,0,"0","2","1","1","0","0","0","1","0","1","0","1"
"2678","10A","46",0,18,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"2679","16F","46",0,23,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"2680","22F","46",0,14,2,0,"1","2","1","1","0","1","0","0","0","1","0","1"
"2681","19A","46",1,59,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"2682","13","46",0,24,2,0,"0","2","1","2","0","0","0","1","0","1","0","2"
"2683","18B","46",0,4,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"2684","33A","46",0,1,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"2685","6B","46",0,60,2,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"2686","9N","46",0,7,2,0,"1","1","1","2","0","0","0","0","0","1","1","2"
"2687","6D","46",0,2,2,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"2688","15A","46",0,21,2,0,"0","2","1","2","0","0","1","0","0","1","0","2"
"2689","42","46",0,1,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"2690","35F","46",0,13,2,0,"0","2","0","1","0","0","0","1","0","1","0","1"
"2691","28A","46",0,3,2,0,"0","1","0","1","0","0","0","0","1","1","0","1"
"2692","33F","46",0,3,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"2693","31","46",0,4,2,0,"1","2","0","1","0","1","0","0","0","1","0","1"
"2694","18A","46",0,7,2,0,"0","2","1","2","0","1","1","0","0","1","0","2"
"2695","12F","46",1,7,2,0,"0","2","1","1","0","0","0","0","0","2","0","2"
"2696","10F","46",0,2,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"2697","28F","46",0,9,2,0,"0","1","1","1","0","1","1","0","1","1","0","1"
"2698","35B","46",0,18,2,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"2699","19B","46",0,8,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"2700","6C","46",0,28,2,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"2701","33C","46",0,2,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"2702","25F","46",0,2,2,0,"0","1","1","1","0","1","0","1","0","1","0","1"
"2703","9A","46",0,1,2,0,"1","2","1","1","0","0","0","0","0","1","1","2"
"2704","9L","46",1,10,2,0,"1","2","1","2","0","0","0","0","0","1","1","2"
"2705","11A","46",0,20,2,0,"0","2","1","1","0","0","1","0","0","1","0","1"
"2706","17F","46",0,15,2,0,"0","2","1","1","0","1","0","0","0","1","0","1"
"2707","6A","46",0,61,2,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"2708","33B","46",0,3,2,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"2709","39","46",0,2,2,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"2710","4","46",0,14,2,0,"0","2","0","1","0","0","0","0","0","2","1","2"
"2711","18F","46",0,6,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"2712","45","46",0,3,2,0,"0","2","0","2","0","1","1","0","0","2","0","2"
"2713","46","46",0,2,2,1,"0","2","0","2","0","0","0","0","0","2","0","2"
"2714","7B","46",0,4,2,0,"0","1","1","2","0","1","0","0","0","1","0","2"
"2715","3","46",0,18,2,0,"1","1","1","1","0","0","0","0","0","1","0","1"
"2716","20A","46",0,9,2,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"2717","15B/C","46",1,32,2,0,"0","2","1","2","0","0","1","0","0","1","0","2"
"2718","35C","46",0,4,2,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"2719","20B","46",0,5,2,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"2720","15F","46",0,2,2,0,"0","2","1","2","0","0","0","0","1","1","0","2"
"2721","14","46",0,21,2,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"2722","17A","46",0,2,2,0,"1","2","1","1","0","1","0","0","0","1","0","1"
"2723","9V","46",1,9,2,0,"1","2","1","1","0","0","0","0","0","1","1","2"
"2724","33D","46",0,2,2,0,"0","2","1","1","0","0","0","1","0","1","0","2"
"2725","23F","46",0,39,2,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"2726","19F","46",0,51,2,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"2727","28A","6A",0,3,61,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"2728","9L","6A",0,10,61,0,"1","2","2","1","0","1","0","1","0","0","1","1"
"2729","31","6A",0,4,61,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"2730","20B","6A",0,5,61,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"2731","39","6A",0,2,61,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2732","6D","6A",2,2,61,1,"0","1","2","0","0","2","0","2","0","0","0","0"
"2733","4","6A",0,14,61,0,"0","2","1","0","0","1","0","1","0","1","1","1"
"2734","9V","6A",3,9,61,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"2735","46","6A",0,2,61,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"2736","15B/C","6A",3,32,61,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"2737","6B","6A",23,60,61,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"2738","19A","6A",8,59,61,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"2739","3","6A",2,18,61,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"2740","35B","6A",3,18,61,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"2741","18C","6A",2,13,61,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2742","29","6A",3,10,61,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2743","34","6A",2,23,61,0,"0","2","2","0","0","1","0","2","0","0","0","0"
"2744","6C","6A",11,28,61,1,"0","1","2","0","0","2","0","2","0","0","0","0"
"2745","6A","6A",0,61,61,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"2746","35A","6A",1,8,61,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2747","17F","6A",2,15,61,0,"0","2","2","0","0","2","0","1","0","0","0","0"
"2748","35C","6A",0,4,61,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2749","19F","6A",8,51,61,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"2750","21","6A",1,10,61,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2751","8","6A",0,7,61,0,"1","2","2","0","0","1","0","1","0","0","0","0"
"2752","33C","6A",2,2,61,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2753","11A","6A",2,20,61,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"2754","10A","6A",1,18,61,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2755","35F","6A",2,13,61,0,"0","2","1","0","0","1","0","2","0","0","0","0"
"2756","42","6A",0,1,61,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2757","15F","6A",0,2,61,0,"0","2","2","1","0","1","0","1","1","0","0","1"
"2758","17A","6A",0,2,61,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"2759","23F","6A",3,39,61,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2760","22F","6A",0,14,61,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"2761","19B","6A",0,8,61,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"2762","14","6A",2,21,61,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"2763","9N","6A",2,7,61,0,"1","1","2","1","0","1","0","1","0","0","1","1"
"2764","33B","6A",0,3,61,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"2765","18A","6A",1,7,61,0,"0","2","2","1","0","2","1","1","0","0","0","1"
"2766","7B","6A",1,4,61,0,"0","1","2","1","0","2","0","1","0","0","0","1"
"2767","28F","6A",0,9,61,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"2768","9A","6A",1,1,61,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"2769","20A","6A",1,9,61,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"2770","33A","6A",0,1,61,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2771","16F","6A",0,23,61,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2772","12A","6A",0,2,61,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"2773","33D","6A",1,2,61,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"2774","45","6A",0,3,61,0,"0","2","1","1","0","2","1","1","0","1","0","1"
"2775","25F","6A",0,2,61,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"2776","10B","6A",1,5,61,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2777","13","6A",1,24,61,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"2778","7F","6A",0,4,61,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"2779","18B","6A",1,4,61,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2780","15A","6A",4,21,61,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"2781","12F","6A",0,7,61,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"2782","33F","6A",0,3,61,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2783","10F","6A",1,2,61,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2784","18F","6A",0,6,61,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2785","21","6B",0,10,60,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2786","28F","6B",0,9,60,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"2787","10F","6B",1,2,60,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2788","9N","6B",0,7,60,0,"1","1","2","1","0","1","0","1","0","0","1","1"
"2789","14","6B",1,21,60,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"2790","35C","6B",0,4,60,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2791","25F","6B",0,2,60,0,"0","1","2","0","0","2","0","2","0","0","0","0"
"2792","20B","6B",0,5,60,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"2793","46","6B",0,2,60,0,"0","2","1","1","0","1","0","1","0","1","0","1"
"2794","8","6B",0,7,60,0,"1","2","2","0","0","1","0","1","0","0","0","0"
"2795","35B","6B",2,18,60,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"2796","18A","6B",0,7,60,0,"0","2","2","1","0","2","1","1","0","0","0","1"
"2797","34","6B",1,23,60,0,"0","2","2","0","0","1","0","2","0","0","0","0"
"2798","19A","6B",4,59,60,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"2799","19B","6B",0,8,60,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"2800","16F","6B",0,23,60,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2801","28A","6B",0,3,60,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"2802","10A","6B",2,18,60,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2803","33D","6B",1,2,60,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"2804","33B","6B",1,3,60,0,"0","2","2","0","0","1","0","2","0","0","0","1"
"2805","15A","6B",1,21,60,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"2806","9A","6B",1,1,60,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"2807","35F","6B",2,13,60,0,"0","2","1","0","0","1","0","2","0","0","0","0"
"2808","11A","6B",2,20,60,0,"0","2","2","0","0","1","1","1","0","0","0","0"
"2809","35A","6B",0,8,60,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2810","33F","6B",0,3,60,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2811","13","6B",2,24,60,0,"0","2","2","1","0","1","0","2","0","0","0","1"
"2812","6A","6B",23,61,60,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"2813","17A","6B",0,2,60,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"2814","33C","6B",0,2,60,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2815","23F","6B",5,39,60,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2816","4","6B",0,14,60,0,"0","2","1","0","0","1","0","1","0","1","1","1"
"2817","6C","6B",8,28,60,1,"0","1","2","0","0","2","0","2","0","0","0","0"
"2818","6B","6B",0,60,60,1,"0","2","2","0","0","2","0","2","0","0","0","0"
"2819","15F","6B",0,2,60,0,"0","2","2","1","0","1","0","1","1","0","0","1"
"2820","9V","6B",2,9,60,0,"1","2","2","0","0","1","0","1","0","0","1","1"
"2821","7F","6B",0,4,60,0,"0","2","2","1","0","2","0","1","0","0","0","1"
"2822","10B","6B",1,5,60,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2823","42","6B",0,1,60,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2824","17F","6B",1,15,60,0,"0","2","2","0","0","2","0","1","0","0","0","0"
"2825","31","6B",0,4,60,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"2826","3","6B",0,18,60,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"2827","15B/C","6B",2,32,60,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"2828","12A","6B",0,2,60,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"2829","7B","6B",0,4,60,0,"0","1","2","1","0","2","0","1","0","0","0","1"
"2830","29","6B",1,10,60,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2831","22F","6B",0,14,60,0,"1","2","2","0","0","2","0","1","0","0","0","0"
"2832","9L","6B",0,10,60,0,"1","2","2","1","0","1","0","1","0","0","1","1"
"2833","39","6B",0,2,60,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"2834","18F","6B",0,6,60,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2835","6D","6B",2,2,60,1,"0","1","2","0","0","2","0","2","0","0","0","0"
"2836","45","6B",0,3,60,0,"0","2","1","1","0","2","1","1","0","1","0","1"
"2837","12F","6B",0,7,60,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"2838","18C","6B",1,13,60,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2839","20A","6B",0,9,60,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"2840","19F","6B",5,51,60,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"2841","33A","6B",0,1,60,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"2842","18B","6B",0,4,60,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"2843","3","6C",2,18,28,0,"1","0","2","0","0","1","0","1","0","0","0","0"
"2844","14","6C",1,21,28,0,"0","1","2","1","0","1","0","1","0","0","0","1"
"2845","23F","6C",3,39,28,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"2846","20A","6C",0,9,28,0,"0","1","2","1","0","1","0","1","0","0","0","1"
"2847","15F","6C",0,2,28,0,"0","1","2","1","0","1","0","1","1","0","0","1"
"2848","9N","6C",0,7,28,0,"1","0","2","1","0","1","0","1","0","0","1","1"
"2849","25F","6C",0,2,28,0,"0","0","2","0","0","2","0","2","0","0","0","0"
"2850","29","6C",2,10,28,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"2851","33B","6C",1,3,28,0,"0","1","2","0","0","1","0","2","0","0","0","1"
"2852","6B","6C",8,60,28,1,"0","1","2","0","0","2","0","2","0","0","0","0"
"2853","34","6C",1,23,28,0,"0","1","2","0","0","1","0","2","0","0","0","0"
"2854","16F","6C",0,23,28,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"2855","9A","6C",1,1,28,0,"1","1","2","0","0","1","0","1","0","0","1","1"
"2856","6C","6C",0,28,28,1,"0","0","2","0","0","2","0","2","0","0","0","0"
"2857","8","6C",0,7,28,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"2858","33D","6C",0,2,28,0,"0","1","2","0","0","1","0","2","0","0","0","1"
"2859","12A","6C",0,2,28,0,"0","0","2","1","0","1","0","1","0","1","0","1"
"2860","6D","6C",1,2,28,1,"0","0","2","0","0","2","0","2","0","0","0","0"
"2861","18B","6C",0,4,28,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"2862","10A","6C",0,18,28,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"2863","18C","6C",0,13,28,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"2864","10F","6C",0,2,28,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"2865","9V","6C",1,9,28,0,"1","1","2","0","0","1","0","1","0","0","1","1"
"2866","35A","6C",0,8,28,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"2867","12F","6C",0,7,28,0,"0","1","2","0","0","1","0","1","0","1","0","1"
"2868","42","6C",0,1,28,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"2869","28F","6C",0,9,28,0,"0","0","2","0","0","2","1","1","1","0","0","0"
"2870","33A","6C",0,1,28,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"2871","7F","6C",0,4,28,0,"0","1","2","1","0","2","0","1","0","0","0","1"
"2872","9L","6C",0,10,28,0,"1","1","2","1","0","1","0","1","0","0","1","1"
"2873","13","6C",2,24,28,0,"0","1","2","1","0","1","0","2","0","0","0","1"
"2874","31","6C",0,4,28,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"2875","6A","6C",11,61,28,1,"0","1","2","0","0","2","0","2","0","0","0","0"
"2876","45","6C",0,3,28,0,"0","1","1","1","0","2","1","1","0","1","0","1"
"2877","7B","6C",1,4,28,0,"0","0","2","1","0","2","0","1","0","0","0","1"
"2878","17F","6C",1,15,28,0,"0","1","2","0","0","2","0","1","0","0","0","0"
"2879","18F","6C",0,6,28,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"2880","33F","6C",0,3,28,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"2881","19F","6C",4,51,28,0,"0","0","2","0","0","2","0","1","0","0","1","1"
